"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
8.395442564E2,-1.193409167E1,-7.707699833E1,6.798017556E1,1.059813023E0,2.520700073E2,2.500000000E0,0.000000000E0
8.405430381E2,-1.193409500E1,-7.707700500E1,6.788026553E1,1.028414965E0,2.523500061E2,2.500000000E0,0.000000000E0
8.415452768E2,-1.193409500E1,-7.707701500E1,6.778037675E1,1.062386632E0,2.533099976E2,2.599999905E0,0.000000000E0
8.425432230E2,-1.193409167E1,-7.707702500E1,6.778047215E1,1.019150019E0,2.556399994E2,2.599999905E0,0.000000000E0
8.435443644E2,-1.193408833E1,-7.707703667E1,6.768058608E1,1.115917802E0,2.586600037E2,2.599999905E0,0.000000000E0
8.445444899E2,-1.193409000E1,-7.707704667E1,6.758070521E1,1.115917802E0,2.573999939E2,2.599999905E0,0.000000000E0
8.455431474E2,-1.193408667E1,-7.707705667E1,6.748080060E1,1.025841355E0,2.620100098E2,2.599999905E0,0.000000000E0
8.465431089E2,-1.193408833E1,-7.707706667E1,6.738091974E1,9.980463982E-1,2.585299988E2,2.599999905E0,0.000000000E0
8.475457268E2,-1.193408833E1,-7.707707667E1,6.728103096E1,1.030988574E0,2.575799866E2,2.599999905E0,0.000000000E0
8.485429672E2,-1.193408667E1,-7.707708667E1,6.728113426E1,1.021208882E0,2.621000061E2,2.599999905E0,0.000000000E0
8.495437245E2,-1.193408500E1,-7.707709667E1,6.728123757E1,9.934138656E-1,2.609800110E2,2.599999905E0,0.000000000E0
8.505432328E2,-1.193408333E1,-7.707710667E1,6.728134088E1,1.033562183E0,2.650400085E2,2.599999905E0,0.000000000E0
8.515431450E2,-1.193408333E1,-7.707711500E1,6.718143356E1,1.008855581E0,2.643399963E2,2.599999905E0,0.000000000E0
8.525432382E2,-1.193410000E1,-7.707712833E1,6.738166098E1,1.145256996E0,2.536999969E2,2.500000000E0,0.000000000E0
8.535473374E2,-1.193411333E1,-7.707714000E1,6.748185403E1,1.197758555E0,2.523000031E2,2.500000000E0,0.000000000E0
8.545430427E2,-1.193412333E1,-7.707715167E1,6.758203126E1,1.279084682E0,2.472599945E2,2.500000000E0,0.000000000E0
8.555443254E2,-1.193413333E1,-7.707716333E1,6.758220849E1,1.302247167E0,2.446300049E2,2.500000000E0,0.000000000E0
8.565441425E2,-1.193414167E1,-7.707717333E1,6.758235927E1,1.304306149E0,2.434299927E2,2.500000000E0,0.000000000E0
8.575430996E2,-1.193414833E1,-7.707718500E1,6.758252068E1,1.182831645E0,2.455099945E2,2.400000095E0,0.000000000E0
8.585438559E2,-1.193415000E1,-7.707719500E1,6.748263981E1,1.160183907E0,2.499199982E2,2.400000095E0,0.000000000E0
8.595464187E2,-1.193415833E1,-7.707720667E1,6.748280912E1,1.123123884E0,2.449700012E2,2.400000095E0,0.000000000E0
8.605432360E2,-1.193416833E1,-7.707721833E1,6.738298635E1,1.244598389E0,2.450500031E2,2.400000095E0,0.000000000E0
8.615436374E2,-1.193417500E1,-7.707722833E1,6.728312922E1,1.199302793E0,2.482500000E2,2.400000095E0,0.000000000E0
8.625390852E2,-1.193418500E1,-7.707723667E1,6.718326938E1,1.175110817E0,2.418000031E2,2.400000095E0,0.000000000E0
8.635432115E2,-1.193419333E1,-7.707724833E1,6.708343870E1,1.196729183E0,2.450200043E2,2.400000095E0,0.000000000E0
8.645433048E2,-1.193420167E1,-7.707726000E1,6.708360801E1,1.343939781E0,2.455800018E2,2.400000095E0,0.000000000E0
8.655441947E2,-1.193420667E1,-7.707726833E1,6.688372443E1,1.270334482E0,2.466900024E2,2.400000095E0,0.000000000E0
8.665427124E2,-1.193421333E1,-7.707728000E1,6.678388584E1,1.264157772E0,2.475200043E2,2.400000095E0,0.000000000E0
8.675426680E2,-1.193422000E1,-7.707728500E1,6.668397310E1,1.107682228E0,2.455099945E2,2.400000095E0,0.000000000E0
8.685425024E2,-1.193422833E1,-7.707729000E1,6.648406827E1,1.089152217E0,2.404199982E2,2.400000095E0,0.000000000E0
8.695432847E2,-1.193423000E1,-7.707729500E1,6.638413179E1,1.049518585E0,2.387500000E2,2.500000000E0,0.000000000E0
8.705422737E2,-1.193423333E1,-7.707729667E1,6.648416615E1,1.079887271E0,2.425099945E2,2.500000000E0,0.000000000E0
8.715440655E2,-1.193423333E1,-7.707730167E1,6.658422176E1,9.182644486E-1,2.410599976E2,2.500000000E0,0.000000000E0
8.725433822E2,-1.193423333E1,-7.707730833E1,6.668429591E1,9.615011215E-1,2.480099945E2,2.400000095E0,0.000000000E0
8.735426001E2,-1.193423833E1,-7.707731500E1,6.658439379E1,9.645894170E-1,2.393600006E2,2.400000095E0,0.000000000E0
8.745390804E2,-1.193424333E1,-7.707732500E1,6.638452875E1,9.985610843E-1,2.473999939E2,2.400000095E0,0.000000000E0
8.755423384E2,-1.193424333E1,-7.707733667E1,6.618465850E1,9.702513814E-1,2.513699951E2,2.400000095E0,0.000000000E0
8.765433905E2,-1.193424167E1,-7.707734333E1,6.618472474E1,9.604716897E-1,2.500500031E2,2.400000095E0,0.000000000E0
8.775440406E2,-1.193424667E1,-7.707734833E1,6.598480408E1,8.606155515E-1,2.427400055E2,2.400000095E0,0.000000000E0
8.785422620E2,-1.193424667E1,-7.707735500E1,6.588487823E1,8.678216934E-1,2.422700043E2,2.500000000E0,0.000000000E0
8.795426309E2,-1.193424667E1,-7.707736333E1,6.568497091E1,9.126024842E-1,2.423999939E2,2.500000000E0,0.000000000E0
8.805432964E2,-1.193425667E1,-7.707737000E1,6.538509253E1,9.079700112E-1,2.375399933E2,2.500000000E0,0.000000000E0
8.815443332E2,-1.193426500E1,-7.707737333E1,6.508516917E1,8.637039065E-1,2.358899994E2,2.500000000E0,0.000000000E0
8.825422603E2,-1.193426833E1,-7.707738000E1,6.478525914E1,8.523799777E-1,2.353200073E2,2.500000000E0,0.000000000E0
8.835458222E2,-1.193427333E1,-7.707739000E1,6.448539410E1,7.998783588E-1,2.382899933E2,2.500000000E0,0.000000000E0
8.845385254E2,-1.193427333E1,-7.707739500E1,6.418544970E1,6.130341887E-1,2.486199951E2,2.500000000E0,0.000000000E0
